key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8308782554140284,1.0541420270525452,0.6452702702702703,0.5584795321637427,0.5987460815047022
20.0,0.7953918456796926,1.0374161379691924,0.6728538283062645,0.5675146771037182,0.6157112526539278
30.0,0.8072400128005035,1.0596886118945439,0.6641651031894934,0.5522620904836193,0.6030664395229983
40.0,0.8031747452727847,1.0513095677859539,0.6615905245346869,0.5348837209302325,0.5915279878971256
50.0,0.8000272975952832,1.0395769857233537,0.6762360446570973,0.5306633291614519,0.5946704067321178
60.0,0.7900776987775119,1.0305451707102549,0.6825885978428351,0.5286396181384249,0.5958305312710155
70.0,0.7831249922793668,1.0223956410235246,0.6842105263157895,0.5272305909617613,0.5955497382198953
80.0,0.7775077084129931,1.0169485071649138,0.6866566716641679,0.5157657657657657,0.5890675241157557
90.0,0.7747027165793862,1.01313514676032,0.6874074074074074,0.5138427464008859,0.5880861850443599
100.0,0.7752292914265893,1.0145785091595456,0.6896046852122987,0.5130718954248366,0.5883822610868208
