key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.7829458037001312,1.0382623434464755,0.6621621621621622,0.5932203389830508,0.6257982120051085
20.0,0.7882783484679798,1.0443204076377066,0.6907775768535263,0.5568513119533528,0.6166263115415659
30.0,0.7812651639895931,1.0383129313044155,0.6979020979020979,0.5489548954895489,0.6145320197044334
40.0,0.7729068753551466,1.0345417937113317,0.7027027027027027,0.55,0.6170442286947141
50.0,0.768183183994313,1.0203847475360313,0.7075575027382256,0.5564168819982773,0.6229508196721312
60.0,0.7643728620570832,1.0165637353035906,0.7097097097097097,0.5613618368962787,0.6268788682581785
70.0,0.7701758390889853,1.027130634595603,0.712430426716141,0.5676274944567627,0.6318387494858083
80.0,0.7678625260344424,1.0229241186210614,0.7154398563734291,0.5640481245576787,0.630787495053423
90.0,0.7667296483674683,1.0170500454749316,0.7150259067357513,0.5644171779141104,0.6308571428571429
100.0,0.7689957004758802,1.023292273578527,0.7150041911148366,0.5641534391534392,0.6306839186691312
