key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8628302878508379,1.1194583811484728,0.6653386454183267,0.6173752310536045,0.6404602109300096
20.0,0.8484512587842941,1.0997611250791592,0.6558806978052898,0.6254360075127449,0.6402966625463536
30.0,0.8392782108772914,1.0824896997353939,0.6621945376137998,0.6373068941664746,0.6495123957231818
40.0,0.8346607105782142,1.0750762382375894,0.6612832824094282,0.6401859285865201,0.6505636070853463
50.0,0.832901292346699,1.0733718247333828,0.6580024559967254,0.6392921057864387,0.6485123550176501
60.0,0.8275215444066665,1.064203912385533,0.6626246821826717,0.6415451619011551,0.6519145660958245
70.0,0.8266786476187952,1.062574074499364,0.6597938144329897,0.6419843151559366,0.6507672397855426
80.0,0.8242210291053799,1.0589472913707,0.656403716523957,0.6399644760213143,0.648079863297059
90.0,0.8244743483161328,1.0563228970407381,0.6527115350644762,0.6397160664819944,0.6461484655066888
100.0,0.8229435918842878,1.05470476182947,0.652708080982869,0.6389971201084195,0.6457798322205103
