key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.9553977810051827,1.2117256260302132,0.6378476420798065,0.5632674853176722,0.5982421321236178
20.0,0.9201731876980863,1.1755600849101273,0.6350148367952523,0.585499316005472,0.6092526690391461
30.0,0.8984099656707248,1.1492433123139498,0.639039725635896,0.6026954177897574,0.6203356914967402
40.0,0.8916993710394299,1.1393463057182742,0.6377639751552795,0.6027236440478986,0.6197489135683245
50.0,0.883253326500587,1.1329034268362062,0.6371184919210053,0.6075326342820458,0.621973929236499
60.0,0.8741960384770956,1.123926487079205,0.6417233560090703,0.6172912948641681,0.6292702648069536
70.0,0.861776379684932,1.1071054155910658,0.6400616926932716,0.6224221972253469,0.6311187149510504
80.0,0.8540900728154805,1.095707787274949,0.641860465116279,0.6221821460775473,0.6318681318681318
90.0,0.8485496854355076,1.0887337517343498,0.6420191965872734,0.6267568974492452,0.6342962507682852
100.0,0.8437701214881063,1.0807417837712854,0.6399793388429752,0.6272359095511306,0.6335435486620078
