key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,1.0048926024531695,1.2718955555064138,0.6357142857142857,0.5568828213879409,0.5936931473620376
20.0,0.9676249086759366,1.2284205278989022,0.6286472148541115,0.5929235167977126,0.6102630126908222
30.0,0.9512193756242092,1.212548855062974,0.6218438050499119,0.5989819004524887,0.6101987899740708
40.0,0.9301988031112811,1.1888537201980414,0.6290720631786771,0.6051756885090218,0.6168925459825749
50.0,0.9104907674624168,1.164252313242376,0.6301762114537445,0.6069155706406449,0.6183272098551978
60.0,0.8995345942160938,1.151655224859413,0.6291108404384896,0.6083627797408716,0.618562874251497
70.0,0.8880917152761685,1.1365789567760065,0.6274957216200798,0.6128133704735376,0.6200676437429536
80.0,0.8774662998481951,1.1230787901550348,0.6288233177401943,0.6188031161473088,0.6237729787613778
90.0,0.8670479623239149,1.1088132928528338,0.6298554258839923,0.6196024674434544,0.6246868791569491
100.0,0.8594612744574859,1.0984048272992502,0.6327046143482654,0.626375458486162,0.6295241286863271
