key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8478290970239228,1.1058677490346682,0.6563744347708713,0.6856186112090236,0.6706778842838425
20.0,0.8301345024033663,1.0816695037513755,0.6572214142883113,0.6877095370568514,0.6721199093708243
30.0,0.8194376378478729,1.066213974343212,0.6541457143937389,0.6832596161440645,0.6683857758204401
40.0,0.8117231317203205,1.0544461220079664,0.6551520867719878,0.6827979638406179,0.6686894038368976
50.0,0.8049037212035465,1.0445860575936359,0.6547094250589842,0.6839911782830085,0.6690300578951544
60.0,0.8004779486830272,1.0380420845545397,0.653910149750416,0.6841462297284916,0.6686865671641791
70.0,0.7970172368087801,1.0330366881195814,0.6537170130699004,0.685543010126877,0.6692518572179373
80.0,0.793246324167368,1.0272811759089926,0.6527798230230659,0.684821077467558,0.6684166877994284
90.0,0.7904648696422044,1.0228812622071142,0.6534801681831791,0.685702968133204,0.6692039031673244
100.0,0.7869407623453412,1.0179039537589425,0.6544331626234258,0.6856435314010305,0.6696749024707411
