key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8167776528556007,1.078925500463321,0.6640625,0.6174334140435835,0.6398996235884566
20.0,0.8038340650302899,1.063265800655453,0.6851211072664359,0.5665236051502146,0.620203602192639
30.0,0.7978049278836995,1.0594491836897102,0.6953551912568307,0.5575027382256298,0.6188449848024317
40.0,0.780546352213767,1.044729786293223,0.6914893617021277,0.5513666352497644,0.6135291033036182
50.0,0.7747499497509004,1.0285775113481448,0.6990496304118268,0.560067681895093,0.6218882104274307
60.0,0.769312617149932,1.021100102749073,0.7056530214424951,0.566953797963978,0.6287451150673036
70.0,0.7674646060168496,1.0212188437195417,0.7054986020503262,0.5582595870206489,0.6233017702758338
80.0,0.7670528662119566,1.0189655720023993,0.7071622846781505,0.5543710021321961,0.6215139442231076
90.0,0.7714563843359008,1.025515912665001,0.7103209019947961,0.5605749486652978,0.6266258607498087
100.0,0.766591040020625,1.0167495613900819,0.705439330543933,0.5553359683794467,0.6214522668632511
