key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,1.0600753102186162,1.338415024787855,0.6015756893640968,0.5778378378378378,0.5894678797904604
20.0,1.0116289655490442,1.2855257845940775,0.606418918918919,0.5949618826648989,0.6006357704534048
30.0,0.9728584025865086,1.2416036985085217,0.6131462717588985,0.6011207335710647,0.6070739549839228
40.0,0.941571278869957,1.204263671910581,0.6219403649310191,0.6095965103598692,0.6157065756140543
50.0,0.9227129701039704,1.1785510910971042,0.624124824964993,0.6122448979591837,0.6181277860326895
60.0,0.9060844345531787,1.1564173638247113,0.6250463821892394,0.6169199780260025,0.6209565938623168
70.0,0.8905723636950506,1.1368038119052666,0.6242083040112597,0.6198462613556953,0.6220196353436185
80.0,0.8793491465539599,1.1205831954063172,0.6290322580645161,0.6242080693564521,0.6266108786610879
90.0,0.8721622518169733,1.1114475365669105,0.6303533626445205,0.6227477477477478,0.6265274743060614
100.0,0.8614474867739479,1.0978137317182177,0.6304725778409989,0.6255292457268308,0.6279911838790933
