key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8753469096803166,1.138129138812417,0.6551059730250481,0.6115107913669064,0.6325581395348837
20.0,0.8503964036866033,1.0986318874882957,0.6630925507900677,0.6193990511333685,0.6405014990460615
30.0,0.8470158637874193,1.0921288961347606,0.6575903614457831,0.6252004581901489,0.6409864944216089
40.0,0.8348210730285552,1.0717743965600024,0.6625083537536199,0.627823516993878,0.6446997615434641
50.0,0.8340315783583306,1.067646960927603,0.657856399583767,0.6316946442845723,0.6445101437455398
60.0,0.8354877032645617,1.0691221896651202,0.6497431845120506,0.6250475104522996,0.6371561410306084
70.0,0.8343549240605519,1.0668167645012245,0.6471371504660453,0.6236480293308891,0.635175504107543
80.0,0.8299785840513285,1.061858896513903,0.651235706381409,0.6249557522123894,0.6378251445086706
90.0,0.8281350662378926,1.057997113969921,0.6512802019473495,0.6268656716417911,0.6388397594623276
100.0,0.8274878749627932,1.0561536663691506,0.6506151142355009,0.6263959390862944,0.6382758620689655
