key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8087315119059401,1.0707368543116664,0.6604774535809018,0.6029055690072639,0.630379746835443
20.0,0.7898786968119553,1.0495566679321653,0.6912280701754386,0.5735080058224163,0.6268894192521878
30.0,0.7924240994779893,1.0517047031710587,0.7013888888888888,0.5586283185840708,0.6219211822660098
40.0,0.7904936039886128,1.052239308055299,0.695078031212485,0.555662188099808,0.6175999999999999
50.0,0.7764029397219274,1.0312025188707776,0.6987041036717062,0.552991452991453,0.6173664122137404
60.0,0.7701324923180175,1.0241839215107744,0.7091988130563798,0.566350710900474,0.6297760210803689
70.0,0.77136500324881,1.0268008592945685,0.7081384471468662,0.5619896065330364,0.6266556291390728
80.0,0.7669803681009334,1.0214495386673583,0.7107887579329103,0.5560283687943263,0.6239554317548748
90.0,0.7694963998989299,1.0215494540190475,0.7084775086505191,0.560958904109589,0.6261467889908257
100.0,0.7691825396765394,1.0224290257272677,0.714527027027027,0.5606361829025845,0.6282955811362793
