key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8754170147201861,1.1376899745030389,0.6634125636672326,0.5972487581199847,0.6285944098129901
20.0,0.85729675762932,1.111968475847259,0.6576957967946779,0.6118143459915611,0.633925969105217
30.0,0.8446737873133684,1.0905217161939185,0.6608561907203281,0.6222544050205165,0.6409746394828443
40.0,0.8371864818775865,1.0775243291833527,0.6601136901942207,0.6230717639168344,0.6410580793559518
50.0,0.8377284226321536,1.0748030454083985,0.6573687678453767,0.623022481265612,0.6397349577856151
60.0,0.8371138794424086,1.072717114881473,0.654375,0.6228435455086259,0.6382200548613228
70.0,0.8316052815727657,1.0662715940768588,0.652462311557789,0.6238708437439938,0.6378463352328552
80.0,0.8316543879683865,1.066601454845299,0.6538084981398081,0.6238789237668162,0.6384931637823884
90.0,0.8306047720177098,1.0634404454940813,0.6532489936745256,0.6216709230207953,0.637068884942518
100.0,0.8283979121617182,1.0609894202972556,0.6524651162790698,0.6234666666666666,0.6376363636363636
