key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.9024169102613895,1.1639037832389705,0.6407189968833804,0.6539428909602012,0.6472634083836719
20.0,0.9001259830406734,1.1630948371685192,0.6377399650959861,0.65242813783253,0.6450004412673199
30.0,0.8894480601621444,1.1484703604891102,0.6379636074376056,0.655384929687766,0.6465569365132683
40.0,0.8819389906647083,1.1414936727011833,0.6397423191278494,0.6570903435600169,0.6483002971167126
50.0,0.8713401210819982,1.12830210226843,0.6415270018621974,0.6611633285763496,0.6511971694455215
60.0,0.8629186674307849,1.116668391204247,0.6437156373865235,0.6646643342794903,0.6540222792374395
70.0,0.8567125692168616,1.108597501027221,0.6456626718019902,0.6677787887978971,0.6565345314301618
80.0,0.8491452695173881,1.0988968887363348,0.647542773935202,0.6704357002864465,0.6587904151698085
90.0,0.8451675757455863,1.0937854135888063,0.6492454410281827,0.6722350026543975,0.6605402491718904
100.0,0.8395135271502482,1.0863796423177239,0.6511491824062937,0.6735716447523288,0.6621706502694303
