key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,1.0052062133721247,1.2716860254606135,0.6289910600255428,0.547526403557532,0.5854383358098069
20.0,0.9703348863760995,1.234197792896064,0.6264475158759806,0.5938385269121813,0.6097073259407381
30.0,0.9509378062743973,1.2120683771007652,0.6201392919326756,0.5964275746581077,0.6080523545312276
40.0,0.9306114569676853,1.188725639137254,0.6256736893679569,0.6043539990534784,0.6148290804044295
50.0,0.9139779786033471,1.168769419846913,0.6260393873085339,0.6065295738817045,0.616130074297405
60.0,0.9015039094254067,1.1525103941236639,0.6281661600810537,0.6065349246722754,0.6171610591280111
70.0,0.8886098183658617,1.1355893286304959,0.625189393939394,0.6118628359592215,0.6184543325526932
80.0,0.8776607908080984,1.1228009709907056,0.628956834532374,0.6188285259246151,0.623851574346624
90.0,0.8671377860763085,1.1085853184550098,0.6299826689774697,0.6206248932900802,0.6252687709641351
100.0,0.8593650915117763,1.0983702159172661,0.6327493261455526,0.6242313445238491,0.6284614741069188
