key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8554679660497275,1.1101245939132223,0.6470488293859799,0.672743331566861,0.6596459625177538
20.0,0.8417331685365863,1.0922031831001415,0.6471209348162749,0.6722814031153256,0.659461268994871
30.0,0.8304149807384296,1.0776255034623181,0.6484544889717303,0.6748570389379458,0.6613923737288723
40.0,0.8217388264020985,1.0653218321489961,0.6487676961574058,0.6730858138625129,0.6607030650003491
50.0,0.8134882047507633,1.0529738020361028,0.6499921148083898,0.6734640522875817,0.6615199422197254
60.0,0.8073136567808308,1.0440063233358268,0.6511852998987432,0.6732507120314064,0.6620341985148852
70.0,0.8044540974334954,1.0404311802942872,0.6515655286577343,0.6734028397209996,0.6623042296463549
80.0,0.8006681420989913,1.0343840294016224,0.6508503215959882,0.6728084632830439,0.6616472609144369
90.0,0.7971072713390179,1.0298376766994666,0.651855958603939,0.6745253380685698,0.6629969254729267
100.0,0.7936706179579374,1.025161479857345,0.6523993977376555,0.6749207870703198,0.6634690258537767
