key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8244561018781068,1.087409119901682,0.6569920844327177,0.60880195599022,0.6319796954314721
20.0,0.8018021429422686,1.0693317410492293,0.682842287694974,0.5710144927536231,0.6219415943172849
30.0,0.7987930142724374,1.0632754574715304,0.6955345060893099,0.5679558011049723,0.6253041362530414
40.0,0.786786521837311,1.051394332542195,0.6966824644549763,0.564299424184261,0.6235418875927888
50.0,0.7786959995581872,1.0366714980298357,0.6983298538622129,0.5693617021276596,0.6272855133614628
60.0,0.7735724106693517,1.0305038338978048,0.7025193798449613,0.5717665615141956,0.6304347826086958
70.0,0.7759602244525932,1.0343631127862372,0.7012867647058824,0.5677083333333334,0.6274671052631579
80.0,0.7753462629035338,1.038147995769946,0.7085201793721974,0.5575158786167961,0.6240126382306478
90.0,0.7783601189059001,1.036006092992834,0.7064846416382252,0.5609756097560976,0.6253776435045316
100.0,0.7777714449870612,1.039504912385879,0.7036727879799666,0.5553359683794467,0.6207658321060383
