key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8772075373715569,1.1373730314326342,0.6553225168183617,0.6032786885245902,0.6282245827010623
20.0,0.8513294319580003,1.099682629900553,0.6621504756413952,0.6174731182795699,0.6390318542217276
30.0,0.8444026740880576,1.0896370327712377,0.6626626626626627,0.6242338519566243,0.6428744840980821
40.0,0.8378995566968465,1.076930605476558,0.6563510392609699,0.6216097987751531,0.6385082004044036
50.0,0.8355125847799473,1.0717373129965981,0.658149022976165,0.6270458265139116,0.6422210581456259
60.0,0.8336721109250919,1.0694164779420978,0.6530150236674213,0.6197265625,0.6359354644753984
70.0,0.8307791460385776,1.0648940670558587,0.6525373134328358,0.620905131603863,0.6363283524160683
80.0,0.8317112519680534,1.0651035447262838,0.6520985752791683,0.622610294117647,0.6370133533947714
90.0,0.82963383421057,1.0611840489096456,0.6535727646838758,0.6247094582513857,0.6388152481945334
100.0,0.8294515946275662,1.0603718378100238,0.6518964259664478,0.6254373687893632,0.6383928571428571
