key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8766145178959448,1.1391905534527416,0.657392026578073,0.6014437689969605,0.6281746031746032
20.0,0.8502030259483166,1.1027671680839226,0.6590841949778434,0.614262114537445,0.63588428103178
30.0,0.8438300854812835,1.0879800282942718,0.6610637230306071,0.6257421040132986,0.6429181407832134
40.0,0.8370490506251465,1.0762818993462777,0.6588667125487497,0.6240764884832681,0.640999888405312
50.0,0.8376296610011265,1.0760278638652796,0.6564245810055865,0.6252558329922226,0.640461215932914
60.0,0.8373144712525213,1.0745844545684138,0.6514041514041514,0.627770151010002,0.6393688205333067
70.0,0.834405585774813,1.0698850279465377,0.6503067484662577,0.6225843122394846,0.6361436453392701
80.0,0.8323823847212292,1.066291797893302,0.6533410583236771,0.6240546024718686,0.6383621096329842
90.0,0.8327353326974586,1.0645100582578841,0.6497281080067504,0.6200787401574803,0.6345572749748191
100.0,0.8286328015979535,1.059097714308041,0.6523480160174736,0.6234127674378153,0.6375522547362804
