key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.9648065570509211,1.2531165384278675,0.6292961458218952,0.6626199560642849,0.6455282721333635
20.0,0.9382556614351398,1.219672245947621,0.6439739225754342,0.6717621569571497,0.6575745971899024
30.0,0.9160572307472676,1.1943080220368856,0.6484044055351595,0.6778574441164066,0.6628038847763779
40.0,0.8985143508161211,1.171956870512324,0.6499952638060055,0.682921974522293,0.6660519291434117
50.0,0.8840128031214088,1.1548683662162251,0.6512507271669575,0.6867906639524832,0.6685487045155335
60.0,0.8696454563346481,1.1371126068462245,0.6522913540343992,0.6891555685643203,0.6702169297735817
70.0,0.8594670868049473,1.1242601287211338,0.6516125020726248,0.6933442131263232,0.6718309257201471
80.0,0.8483306529334128,1.1095843641678411,0.6523455290724154,0.6968861498540383,0.6738806555320317
90.0,0.8411393411797665,1.0990679220250577,0.651741558096251,0.6984404384248618,0.6742834088283299
100.0,0.8329259537225498,1.0888012164299314,0.6526610644257703,0.7000395797351756,0.6755206027620808
