key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8413342894624722,1.095139237935546,0.6617829068406088,0.6921838919599748,0.6766420986028694
20.0,0.8262647511008296,1.0775606715946844,0.6591742708892467,0.6942010552100999,0.6762343979441997
30.0,0.819252108495526,1.0682383433922529,0.656379821958457,0.6909531060872282,0.6732228795343441
40.0,0.8113901152099112,1.0556994174339975,0.6558036082049592,0.6915579338742464,0.6732063728309035
50.0,0.8058122391466682,1.0468110270070168,0.6548396946564885,0.6893160195422988,0.6716357145094108
60.0,0.8020259596414642,1.041315015322576,0.65548085523848,0.6896583129677135,0.6721353916253061
70.0,0.7989387137628546,1.0373009332939227,0.6547940301795352,0.6900509278739426,0.6719603258143593
80.0,0.7957067002700035,1.0327247721291073,0.6541940952860302,0.6906383276235755,0.6719224019481137
90.0,0.7916606335387687,1.0274434382092323,0.655093814791444,0.6916007287163173,0.6728524473073336
100.0,0.7879981188502808,1.0228774171439188,0.6548770378557612,0.6918422589034552,0.6728523312384663
