key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8054297221906902,1.0688154437537596,0.6761658031088082,0.6214285714285714,0.6476426799007443
20.0,0.7958662993583396,1.0527892114933883,0.6896551724137931,0.5730659025787965,0.6259780907668231
30.0,0.7983506832086719,1.0561664083188989,0.6934604904632152,0.5544662309368191,0.6162227602905568
40.0,0.7765568301814684,1.036958227115013,0.6932223543400713,0.556829035339064,0.6175847457627119
50.0,0.7767502911481352,1.0307599705674373,0.6975763962065332,0.5605419136325148,0.6215962441314554
60.0,0.7699517368108498,1.0231131507536246,0.7038123167155426,0.5629397967161845,0.6255430060816682
70.0,0.7687215623229633,1.024541484933308,0.7084870848708487,0.5663716814159292,0.6295081967213114
80.0,0.7613587076655619,1.0111441671484807,0.7105500450856628,0.5596590909090909,0.6261422328168456
90.0,0.7624094553094981,1.0119629568983222,0.7115716753022453,0.5636114911080712,0.6290076335877863
100.0,0.7651993292153505,1.0139920190909608,0.7115384615384616,0.5598684210526316,0.6266568483063328
