key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8139055730683997,1.0721264521644827,0.6676384839650146,0.5531400966183575,0.6050198150594451
20.0,0.7837830301779448,1.033762511607276,0.6926406926406926,0.5614035087719298,0.6201550387596898
30.0,0.7910287966470186,1.0514380156831766,0.6805054151624549,0.5618479880774963,0.6155102040816326
40.0,0.7861737724852598,1.037684805391536,0.6812080536912751,0.5377483443708609,0.6010362694300518
50.0,0.7883044854077141,1.0286825291541464,0.6853932584269663,0.5291201982651796,0.5972027972027971
60.0,0.7812366292112741,1.0203247582319899,0.6932707355242567,0.5255041518386714,0.5978407557354926
70.0,0.7802640337642724,1.0221817237277595,0.6885496183206107,0.5207852193995381,0.5930309007232084
80.0,0.7788753332204843,1.0211469842680099,0.6913767019667171,0.5146396396396397,0.5900581020012912
90.0,0.7747362165778213,1.015417260439022,0.6902255639097744,0.508869179600887,0.585832801531589
100.0,0.7733800447181269,1.014107670502547,0.6929955290611028,0.5093099671412924,0.5871212121212122
