key_0,MAE,RMSE,Precision,Recall,F1_score
10.0,0.8114823526215369,1.0610724087534698,0.6805555555555556,0.5645161290322581,0.6171284634760705
20.0,0.7981255551339143,1.0589032969683048,0.6855345911949685,0.5580204778156996,0.6152398871119473
30.0,0.7980308790393897,1.0529568083300807,0.6802973977695167,0.5446428571428571,0.6049586776859504
40.0,0.7877867448653614,1.0348765854507929,0.6837606837606838,0.5326231691078562,0.5988023952095809
50.0,0.7910641914796055,1.0376886558898724,0.6845528455284553,0.5269086357947435,0.5954738330975955
60.0,0.7900526408172526,1.0362049783046996,0.6909667194928685,0.5196662693682956,0.5931972789115647
70.0,0.7873329016092834,1.0340275414082232,0.6943164362519201,0.5213379469434832,0.5955204216073782
80.0,0.7844909830270895,1.0304229256014645,0.6975683890577508,0.5145739910313901,0.5922580645161291
90.0,0.7837680355885408,1.0292097424802114,0.6971080669710806,0.5083240843507214,0.5879332477535302
100.0,0.7838479399747998,1.0291970743988041,0.6957831325301205,0.5054704595185996,0.5855513307984791
